date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days,year,quarter,day_of_month,week_of_year,units_sold_lag_7,units_sold_lag_14,units_sold_rolling_mean_7,units_sold_rolling_std_7,units_sold_rolling_mean_30,units_sold_rolling_std_30,is_weekend,day_of_month_sin,day_of_month_cos,month_sin,month_cos,quarter_sin,quarter_cos,price_category,stock_ratio,needs_reorder,category_Apparel,category_Beauty,category_Electronics,category_Home,category_Sports,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,product_id_encoded,price_category_encoded
2023-08-07,P002,Sports,22.0,5603.16,129,55,0,0.0,Monday,8,9,2023,3,7,32,28.0,22.0,25.142857142857142,3.4846602621857015,26.266666666666666,6.982408108131883,0,0.9884683243281114,0.1514277775045767,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,2.3035714285714284,0,False,False,False,False,True,False,True,False,False,False,False,False,1,4
2023-08-17,P002,Sports,25.0,5662.99,104,55,0,0.0,Thursday,8,9,2023,3,17,33,24.0,33.0,24.285714285714285,3.401680257082884,26.0,6.987673876684335,0,-0.2993631229733582,-0.9541392564000488,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,1.8571428571428572,0,False,False,False,False,True,False,False,False,False,True,False,False,1,4
2023-08-18,P002,Sports,31.0,5638.64,73,55,0,0.0,Friday,8,9,2023,3,18,33,25.0,30.0,24.428571428571427,3.4086724129852284,26.0,6.987673876684335,0,-0.4853019625310808,-0.8743466161445822,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,1.3035714285714286,0,False,False,False,False,True,True,False,False,False,False,False,False,1,4
2023-08-20,P002,Sports,36.0,5720.42,173,55,0,0.0,Sunday,8,9,2023,3,20,33,19.0,30.0,25.285714285714285,4.231401884099512,26.4,6.916247736932275,1,-0.7907757369376986,-0.6121059825476627,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,3.0892857142857144,0,False,False,False,False,True,False,False,False,True,False,False,False,1,4
2023-08-28,P002,Sports,26.0,5505.64,147,55,0,0.0,Monday,8,9,2023,3,28,35,30.0,22.0,27.714285714285715,4.855041562276041,26.933333333333334,7.021805118802208,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,Very Low,2.625,0,False,False,False,False,True,False,True,False,False,False,False,False,1,4
2023-09-04,P002,Sports,27.0,5653.54,120,55,0,0.0,Monday,9,9,2023,3,4,36,24.0,26.0,27.142857142857142,4.7759317216144295,26.5,6.64234067593439,0,0.72479278722912,0.6889669190756866,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,2.142857142857143,0,False,False,False,False,True,False,True,False,False,False,False,False,1,4
2023-09-08,P002,Sports,26.0,5553.82,94,55,0,0.0,Friday,9,9,2023,3,8,36,26.0,30.0,27.571428571428573,4.577377082170546,26.6,6.625967723726262,0,0.9987165071710528,-0.05064916883871264,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,1.6785714285714286,0,False,False,False,False,True,True,False,False,False,False,False,False,1,4
2023-09-09,P002,Sports,29.0,5558.68,65,55,0,0.0,Saturday,9,9,2023,3,9,36,22.0,28.0,27.571428571428573,4.577377082170546,26.9,6.375329606083674,1,0.9680771188662043,-0.2506525322587204,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,1.1607142857142858,0,False,False,False,False,True,False,False,True,False,False,False,False,1,4
2023-09-16,P002,Sports,42.0,5553.16,165,55,0,0.0,Saturday,9,9,2023,3,16,37,25.0,24.0,28.571428571428573,3.8668308667926277,27.0,6.38424785622044,1,-0.10116832198743204,-0.9948693233918952,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,2.9464285714285716,0,False,False,False,False,True,False,False,True,False,False,False,False,1,4
2023-09-18,P002,Sports,35.0,5561.87,130,55,0,0.0,Monday,9,9,2023,3,18,38,31.0,25.0,31.0,5.999999999999955,26.666666666666668,5.181754018924846,0,-0.4853019625310808,-0.8743466161445822,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,2.3214285714285716,0,False,False,False,False,True,False,True,False,False,False,False,False,1,4
2023-09-21,P002,Sports,32.0,5700.63,98,55,0,0.0,Thursday,9,9,2023,3,21,38,36.0,19.0,31.571428571428573,6.187545093630734,27.1,5.319774431308165,0,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,1.75,0,False,False,False,False,True,False,False,False,False,True,False,False,1,4
2023-09-24,P002,Sports,34.0,5797.52,64,55,0,0.0,Sunday,9,9,2023,3,24,38,26.0,30.0,31.0,5.887840577551851,27.6,5.0350495665813595,1,-0.9884683243281114,0.15142777750457667,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,1.1428571428571428,0,False,False,False,False,True,False,False,False,True,False,False,False,1,4
2023-09-26,P002,Sports,22.0,5659.92,190,55,0,0.0,Tuesday,9,9,2023,3,26,39,27.0,24.0,32.142857142857146,5.520524474738791,27.9,5.14178286535739,0,-0.8486442574947509,0.5289640103269624,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,Very Low,3.392857142857143,0,False,False,False,False,True,False,False,False,False,False,True,False,1,4
2023-10-11,P002,Sports,35.0,5804.4,155,55,0,0.0,Wednesday,10,9,2023,4,11,41,26.0,26.0,31.428571428571427,6.528326555791087,27.833333333333332,5.206649152986875,0,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,Very Low,2.767857142857143,0,False,False,False,False,True,False,False,False,False,False,False,True,1,4
2023-10-16,P002,Sports,65.0,5804.93,90,55,1,55.3,Monday,10,9,2023,4,16,42,29.0,22.0,32.714285714285715,6.1566843271976746,28.166666666666668,5.337462482034561,0,-0.10116832198743204,-0.9948693233918952,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,Very Low,1.6071428571428572,0,False,False,False,False,True,False,True,False,False,False,False,False,1,4
2023-10-21,P002,Sports,46.0,5831.94,182,55,0,0.0,Saturday,10,9,2023,4,21,42,42.0,25.0,37.857142857142854,13.359498137137876,29.233333333333334,8.560870618525112,1,-0.8978045395707417,-0.44039415155763423,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,Very Low,3.25,0,False,False,False,False,True,False,False,True,False,False,False,False,1,4
2023-10-24,P002,Sports,34.0,5714.95,148,55,0,0.0,Tuesday,10,9,2023,4,24,43,35.0,31.0,38.42857142857143,13.648652471424212,30.066666666666666,8.940158655281756,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,Very Low,2.642857142857143,0,False,False,False,False,True,False,False,False,False,False,True,False,1,4
2023-10-31,P002,Sports,35.0,5531.85,113,55,0,0.0,Tuesday,10,9,2023,4,31,44,32.0,36.0,38.285714285714285,13.695671891930989,30.466666666666665,8.83462363163501,0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,Very Low,2.017857142857143,0,False,False,False,False,True,False,False,False,False,False,True,False,1,4
2023-11-05,P002,Sports,51.0,5732.88,62,55,0,0.0,Sunday,11,9,2023,4,5,44,34.0,26.0,38.714285714285715,13.511899517515241,30.533333333333335,8.861903482510597,1,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,1.1071428571428572,0,False,False,False,False,True,False,False,False,True,False,False,False,1,4
2023-11-09,P002,Sports,40.0,5747.77,176,55,0,0.0,Thursday,11,9,2023,4,9,45,22.0,27.0,41.142857142857146,14.040757000349283,31.233333333333334,9.615660119837326,0,0.9680771188662043,-0.2506525322587204,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,3.142857142857143,0,False,False,False,False,True,False,False,False,False,True,False,False,1,4
2023-11-10,P002,Sports,36.0,5765.34,140,55,0,0.0,Friday,11,9,2023,4,10,45,35.0,26.0,43.714285714285715,11.338934190276838,31.566666666666666,9.743904667068517,0,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,2.5,0,False,False,False,False,True,True,False,False,False,False,False,False,1,4
2023-11-12,P002,Sports,87.0,5519.21,238,55,1,30.7,Sunday,11,9,2023,4,12,45,65.0,29.0,43.857142857142854,11.216484467493558,32.03333333333333,9.604177730813687,1,0.6513724827222223,-0.758758122692791,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,4.25,0,False,False,False,False,True,False,False,False,True,False,False,False,1,4
2023-11-15,P002,Sports,34.0,5769.66,204,55,0,0.0,Wednesday,11,9,2023,4,15,46,46.0,42.0,47.0,18.70828693386973,34.06666666666667,13.816365441858744,0,0.10116832198743272,-0.994869323391895,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,3.642857142857143,0,False,False,False,False,True,False,False,False,False,False,False,True,1,4
2023-11-18,P002,Sports,34.0,5630.07,-154,55,0,0.0,Saturday,11,9,2023,4,18,46,34.0,35.0,45.285714285714285,19.35384790090666,34.2,13.795051586560382,1,-0.4853019625310808,-0.8743466161445822,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,-2.75,1,False,False,False,False,True,False,False,True,False,False,False,False,1,4
2023-11-20,P002,Sports,44.0,5758.3,110,55,0,0.0,Monday,11,9,2023,4,20,47,35.0,32.0,45.285714285714285,19.35384790090666,34.4,13.745469473047574,0,-0.7907757369376986,-0.6121059825476627,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,Very Low,1.9642857142857142,0,False,False,False,False,True,False,True,False,False,False,False,False,1,4
2023-12-01,P002,Sports,44.0,5729.01,68,55,0,0.0,Friday,12,9,2023,4,1,48,51.0,34.0,46.57142857142857,18.84902422635493,35.06666666666667,13.708626363775812,0,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,Very Low,1.2142857142857142,0,False,False,False,False,True,True,False,False,False,False,False,False,1,4
2023-12-09,P002,Sports,45.0,5677.56,241,55,0,0.0,Saturday,12,9,2023,4,9,49,40.0,22.0,45.57142857142857,18.76039394448799,35.7,13.666344263088114,1,0.9680771188662043,-0.2506525322587204,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,Very Low,4.303571428571429,0,False,False,False,False,True,False,False,True,False,False,False,False,1,4
2023-12-15,P002,Sports,44.0,5833.2,197,55,0,0.0,Friday,12,9,2023,4,15,50,36.0,35.0,46.285714285714285,18.607474176741345,36.56666666666667,13.392440825494353,0,0.10116832198743272,-0.994869323391895,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,Very Low,3.517857142857143,0,False,False,False,False,True,True,False,False,False,False,False,False,1,4
2023-12-16,P002,Sports,45.0,5516.0,152,55,0,0.0,Saturday,12,9,2023,4,16,50,87.0,65.0,47.42857142857143,18.109455567531064,37.03333333333333,13.399648305558012,1,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,Very Low,2.7142857142857144,0,False,False,False,False,True,False,False,True,False,False,False,False,1,4
2023-12-21,P002,Sports,32.0,5588.91,120,55,0,0.0,Thursday,12,9,2023,4,21,51,34.0,46.0,41.42857142857143,5.09434794182545,37.733333333333334,13.242911788714677,0,-0.8978045395707417,-0.44039415155763423,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,Very Low,2.142857142857143,0,False,False,False,False,True,False,False,False,False,True,False,False,1,4
2023-12-25,P002,Sports,81.0,5596.39,239,55,1,47.5,Monday,12,9,2023,4,25,52,34.0,34.0,41.142857142857146,5.610364558225311,37.93333333333333,13.104180257837003,0,-0.9377521321470804,0.3473052528448203,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,Very Low,4.267857142857143,0,False,False,False,False,True,False,True,False,False,False,False,False,1,4
2022-01-09,P003,Home,29.0,4832.82,378,79,0,0.0,Sunday,1,10,2022,1,9,1,,,,,,,1,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,Very Low,4.725,0,False,False,False,True,False,False,False,False,True,False,False,False,2,4
2022-01-10,P003,Home,29.0,4724.53,363,79,0,0.0,Monday,1,10,2022,1,10,2,,,29.0,,29.0,,0,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,Very Low,4.5375,0,False,False,False,True,False,False,True,False,False,False,False,False,2,4
2022-01-12,P003,Home,18.0,4826.76,345,79,0,0.0,Wednesday,1,10,2022,1,12,2,,,29.0,0.0,29.0,0.0,0,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,Very Low,4.3125,0,False,False,False,True,False,False,False,False,False,False,False,True,2,4
2022-01-15,P003,Home,43.0,4894.68,302,79,1,52.0,Saturday,1,10,2022,1,15,2,,,25.333333333333332,6.350852961085883,25.333333333333332,6.350852961085883,1,0.10116832198743272,-0.994869323391895,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,Very Low,3.775,0,False,False,False,True,False,False,False,True,False,False,False,False,2,4
2022-01-19,P003,Home,20.0,4839.64,282,79,0,0.0,Wednesday,1,10,2022,1,19,3,,,29.75,10.242883708539635,29.75,10.242883708539635,0,-0.651372482722222,-0.7587581226927911,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,Very Low,3.525,0,False,False,False,True,False,False,False,False,False,False,False,True,2,4
2022-02-01,P003,Home,23.0,4742.11,259,79,0,0.0,Tuesday,2,10,2022,1,1,5,,,27.8,9.884331034521255,27.8,9.884331034521255,0,0.20129852008866006,0.9795299412524945,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,Very Low,3.2375,0,False,False,False,True,False,False,False,False,False,False,True,False,2,4
2022-02-13,P003,Home,22.0,4904.25,237,79,0,0.0,Sunday,2,10,2022,1,13,6,,,27.0,9.055385138137417,27.0,9.055385138137417,1,0.48530196253108104,-0.8743466161445821,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,Very Low,2.9625,0,False,False,False,True,False,False,False,False,True,False,False,False,2,4
2022-02-22,P003,Home,15.0,4806.47,222,79,0,0.0,Tuesday,2,10,2022,1,22,8,29.0,,26.285714285714285,8.479667558622916,26.285714285714285,8.479667558622916,0,-0.9680771188662041,-0.2506525322587213,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,Very Low,2.775,0,False,False,False,True,False,False,False,False,False,False,True,False,2,4
2022-03-08,P003,Home,12.0,4744.81,210,79,0,0.0,Tuesday,3,10,2022,1,8,10,29.0,,24.285714285714285,9.340133577101307,24.875,8.806450557890587,0,0.9987165071710528,-0.05064916883871264,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,Very Low,2.625,0,False,False,False,True,False,False,False,False,False,False,True,False,2,4
2022-03-10,P003,Home,20.0,4797.39,190,79,0,0.0,Thursday,3,10,2022,1,10,10,18.0,,21.857142857142858,10.090070555230216,23.444444444444443,9.288583195395182,0,0.8978045395707416,-0.4403941515576344,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,Very Low,2.375,0,False,False,False,True,False,False,False,False,False,True,False,False,2,4
2022-03-12,P003,Home,20.0,4758.33,169,79,0,0.0,Saturday,3,10,2022,1,12,10,43.0,,22.142857142857142,9.990471651004462,23.1,8.824838682818955,1,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,Very Low,2.1125,0,False,False,False,True,False,False,False,True,False,False,False,False,2,4
2022-03-15,P003,Home,25.0,4865.78,144,79,0,0.0,Tuesday,3,10,2022,1,15,11,20.0,,18.857142857142858,3.9339789623472154,22.818181818181817,8.423991711987636,0,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,Very Low,1.8,0,False,False,False,True,False,False,False,False,False,False,True,False,2,4
2022-03-18,P003,Home,37.0,4949.26,107,79,1,44.0,Friday,3,10,2022,1,18,11,23.0,,19.571428571428573,4.577377082170635,23.0,8.056617833128918,0,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,Very Low,1.3375,0,False,False,False,True,False,True,False,False,False,False,False,False,2,4
2022-03-23,P003,Home,12.0,4775.96,95,79,0,0.0,Wednesday,3,10,2022,1,23,12,22.0,,21.571428571428573,8.059303999253345,24.076923076923077,8.635793135371127,0,-0.9987165071710528,-0.05064916883871355,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,Very Low,1.1875,0,False,False,False,True,False,False,False,False,False,False,False,True,2,4
2022-04-03,P003,Home,22.0,4963.57,297,79,0,0.0,Sunday,4,10,2022,2,3,13,15.0,29.0,20.142857142857142,8.820970684087087,23.214285714285715,8.90270979860861,1,0.5712682150947923,0.8207634412072763,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,3.7125,0,False,False,False,True,False,False,False,False,True,False,False,False,2,4
2022-04-09,P003,Home,18.0,4693.17,279,79,0,0.0,Saturday,4,10,2022,2,9,14,12.0,29.0,21.142857142857142,8.532849688675162,23.133333333333333,8.584593065209212,1,0.9680771188662043,-0.2506525322587204,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,3.4875,0,False,False,False,True,False,False,False,True,False,False,False,False,2,4
2022-04-14,P003,Home,23.0,4956.6,256,79,0,0.0,Thursday,4,10,2022,2,14,15,20.0,18.0,22.0,7.724420150837647,22.8125,8.39220868822187,0,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,3.2,0,False,False,False,True,False,False,False,False,False,True,False,False,2,4
2022-04-18,P003,Home,15.0,4822.57,241,79,0,0.0,Monday,4,10,2022,2,18,16,20.0,43.0,22.428571428571427,7.678045386189182,22.823529411764707,8.125848371998206,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,3.0125,0,False,False,False,True,False,False,True,False,False,False,False,False,2,4
2022-04-23,P003,Home,30.0,4931.93,211,79,0,0.0,Saturday,4,10,2022,2,23,16,25.0,20.0,21.714285714285715,8.159131606453508,22.38888888888889,8.096033080094653,1,-0.9987165071710528,-0.05064916883871355,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,2.6375,0,False,False,False,True,False,False,False,True,False,False,False,False,2,4
2022-04-24,P003,Home,24.0,4884.65,187,79,0,0.0,Sunday,4,10,2022,2,24,16,37.0,23.0,22.428571428571427,8.695921320886455,22.789473684210527,8.059355828741463,1,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,2.3375,0,False,False,False,True,False,False,False,False,True,False,False,False,2,4
2022-04-26,P003,Home,21.0,4880.9,166,79,0,0.0,Tuesday,4,10,2022,2,26,17,12.0,22.0,20.571428571428573,6.0513674172907095,22.85,7.8490696733334016,0,-0.8486442574947509,0.5289640103269624,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,2.075,0,False,False,False,True,False,False,False,False,False,False,True,False,2,4
2022-04-29,P003,Home,24.0,4821.18,142,79,0,0.0,Friday,4,10,2022,2,29,17,22.0,15.0,21.857142857142858,4.740906081772817,22.761904761904763,7.6609709691706955,0,-0.3943558551133187,0.9189578116202306,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,1.775,0,False,False,False,True,False,True,False,False,False,False,False,False,2,4
2022-04-30,P003,Home,22.0,4688.32,120,79,0,0.0,Saturday,4,10,2022,2,30,17,18.0,12.0,22.142857142857142,4.81070235442364,22.818181818181817,7.481000465537211,1,-0.20129852008866114,0.9795299412524943,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,Very Low,1.5,0,False,False,False,True,False,False,False,True,False,False,False,False,2,4
2022-05-02,P003,Home,31.0,4699.41,89,79,0,0.0,Monday,5,10,2022,2,2,18,23.0,20.0,22.714285714285715,4.461475305855891,22.782608695652176,7.310991238223138,0,0.39435585511331855,0.9189578116202306,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,1.1125,0,False,False,False,True,False,False,True,False,False,False,False,False,2,4
2022-05-03,P003,Home,16.0,4852.45,260,79,0,0.0,Tuesday,5,10,2022,2,3,18,15.0,20.0,23.857142857142858,5.459809869356607,23.125,7.344400410605643,0,0.5712682150947923,0.8207634412072763,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,3.25,0,False,False,False,True,False,False,False,False,False,False,True,False,2,4
2022-05-04,P003,Home,23.0,4926.13,237,79,0,0.0,Wednesday,5,10,2022,2,4,18,30.0,25.0,24.0,5.196152422706633,22.84,7.329620272110509,0,0.72479278722912,0.6889669190756866,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,2.9625,0,False,False,False,True,False,False,False,False,False,False,False,True,2,4
2022-05-10,P003,Home,21.0,4824.63,216,79,0,0.0,Tuesday,5,10,2022,2,10,19,24.0,37.0,23.0,4.472135954999581,22.846153846153847,7.181600421590204,0,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,2.7,0,False,False,False,True,False,False,False,False,False,False,True,False,2,4
2022-05-13,P003,Home,23.0,4965.06,193,79,0,0.0,Friday,5,10,2022,2,13,19,21.0,12.0,22.571428571428573,4.503966505838416,22.77777777777778,7.051095568629651,0,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,2.4125,0,False,False,False,True,False,True,False,False,False,False,False,False,2,4
2022-05-27,P003,Home,27.0,4683.34,166,79,0,0.0,Friday,5,10,2022,2,27,21,24.0,22.0,22.857142857142858,4.4507891221134965,22.785714285714285,6.919415212162576,0,-0.72479278722912,0.6889669190756865,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,2.075,0,False,False,False,True,False,True,False,False,False,False,False,False,2,4
2022-05-29,P003,Home,35.0,4871.11,131,79,0,0.0,Sunday,5,10,2022,2,29,21,22.0,18.0,23.285714285714285,4.715728494951258,22.93103448275862,6.839648249533004,1,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,1.6375,0,False,False,False,True,False,False,False,False,True,False,False,False,2,4
2022-05-31,P003,Home,22.0,4934.41,109,79,0,0.0,Tuesday,5,10,2022,2,31,22,31.0,23.0,25.142857142857142,6.388233230676837,23.333333333333332,7.072693157895874,0,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,Very Low,1.3625,0,False,False,False,True,False,False,False,False,False,False,True,False,2,4
2022-06-02,P003,Home,22.0,4953.09,87,79,0,0.0,Thursday,6,10,2022,2,2,22,16.0,15.0,23.857142857142858,5.899959644736889,23.1,6.994332681190708,0,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,1.0875,0,False,False,False,True,False,False,False,False,False,True,False,False,2,4
2022-06-04,P003,Home,29.0,4676.95,240,79,0,0.0,Saturday,6,10,2022,2,4,22,23.0,30.0,24.714285714285715,4.923220007078219,22.866666666666667,6.9069347127677965,1,0.72479278722912,0.6889669190756866,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,3.0,0,False,False,False,True,False,False,False,True,False,False,False,False,2,4
2022-06-17,P003,Home,21.0,4908.3,219,79,0,0.0,Friday,6,10,2022,2,17,24,21.0,24.0,25.571428571428573,5.094347941825426,23.233333333333334,6.931603453515038,0,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,2.7375,0,False,False,False,True,False,True,False,False,False,False,False,False,2,4
2022-06-22,P003,Home,17.0,4821.56,202,79,0,0.0,Wednesday,6,10,2022,2,22,25,23.0,21.0,25.571428571428573,5.094347941825426,22.5,5.847192075895385,0,-0.9680771188662041,-0.2506525322587213,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,2.525,0,False,False,False,True,False,False,False,False,False,False,False,True,2,4
2022-06-24,P003,Home,23.0,4678.29,179,79,0,0.0,Friday,6,10,2022,2,24,25,27.0,24.0,24.714285714285715,6.019808571549036,22.4,5.916662619393142,0,-0.9884683243281114,0.15142777750457667,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,2.2375,0,False,False,False,True,False,True,False,False,False,False,False,False,2,4
2022-06-25,P003,Home,34.0,4794.48,145,79,0,0.0,Saturday,6,10,2022,2,25,25,35.0,22.0,24.142857142857142,5.956189257922426,22.4,5.916662619393142,1,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,Very Low,1.8125,0,False,False,False,True,False,False,False,True,False,False,False,False,2,4
2022-07-04,P003,Home,17.0,4742.12,128,79,0,0.0,Monday,7,10,2022,3,4,27,22.0,31.0,24.0,5.656854249492382,22.8,6.282981940843496,0,0.72479278722912,0.6889669190756866,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,1.6,0,False,False,False,True,False,False,True,False,False,False,False,False,2,4
2022-07-07,P003,Home,16.0,4678.92,112,79,0,0.0,Thursday,7,10,2022,3,7,27,22.0,16.0,23.285714285714285,6.23736818736572,22.866666666666667,6.207522318391881,0,0.9884683243281114,0.1514277775045767,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,1.4,0,False,False,False,True,False,False,False,False,False,True,False,False,2,4
2022-07-19,P003,Home,17.0,4790.61,95,79,0,0.0,Tuesday,7,10,2022,3,19,29,29.0,23.0,22.428571428571427,6.827814263660639,23.0,6.005744376614889,0,-0.651372482722222,-0.7587581226927911,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,1.1875,0,False,False,False,True,False,False,False,False,False,False,True,False,2,4
2022-07-21,P003,Home,21.0,4825.56,387,79,0,0.0,Thursday,7,10,2022,3,21,29,21.0,21.0,20.714285714285715,6.395683067879614,22.9,6.081912131263799,0,-0.8978045395707417,-0.44039415155763423,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,4.8375,0,False,False,False,True,False,False,False,False,False,True,False,False,2,4
2022-07-23,P003,Home,24.0,4691.76,363,79,0,0.0,Saturday,7,10,2022,3,23,29,17.0,23.0,20.714285714285715,6.395683067879614,22.933333333333334,6.068194830898815,1,-0.9987165071710528,-0.05064916883871355,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,4.5375,0,False,False,False,True,False,False,False,True,False,False,False,False,2,4
2022-07-26,P003,Home,19.0,4826.01,344,79,0,0.0,Tuesday,7,10,2022,3,26,30,23.0,27.0,21.714285714285715,6.264031867582995,22.9,6.059190796092185,0,-0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,Very Low,4.3,0,False,False,False,True,False,False,False,False,False,False,True,False,2,4
